obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,gA(s^-1),fik,log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""""","=""973.6785""","=""0.0019""","=""""","=""1.12e+05""","=""4.00e-04""","=""-2.796""",C,"=""30272.58""","=""[40540.095]""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.11d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""973.6787""","=""0.0019""","=""""","=""1.01e+06""","=""3.61e-03""","=""-1.841""",C,"=""30272.58""","=""[40540.093]""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.11d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""978.6606""","=""0.0019""","=""""","=""8.04e+04""","=""5.78e-04""","=""-2.937""",C,"=""30266.99""","=""40482.236""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.12s""","=""2S""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""979.1964""","=""0.0019""","=""""","=""1.6e+05""","=""5.8e-04""","=""-2.64""",C,"=""30272.58""","=""40482.236""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.12s""","=""2S""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""987.2858""","=""0.0020""","=""""","=""1.12e+03""","=""2.74e-06""","=""-4.784""",C,"=""29172.837""","=""39298.84""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""987.2907""","=""0.0020""","=""""","=""1.25e+02""","=""4.57e-07""","=""-5.738""",D+,"=""29172.887""","=""39298.84""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""987.3384""","=""0.0020""","=""""","=""7.08e+02""","=""2.59e-06""","=""-4.985""",C,"=""29172.887""","=""39298.35""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""991.6019""","=""0.0020""","=""""","=""7.68e+05""","=""5.66e-03""","=""-1.946""",C,"=""30266.99""","=""40348.918""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.10d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""992.1520""","=""0.0020""","=""""","=""1.53e+05""","=""5.66e-04""","=""-2.645""",C,"=""30272.58""","=""40348.918""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""992.1523""","=""0.0020""","=""""","=""1.38e+06""","=""5.09e-03""","=""-1.691""",C,"=""30272.58""","=""40348.915""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""996.128""","=""0.003""","=""996.1256""","=""0.0020""","=""7*""","=""1.02e+07""","=""2.52e-02""","=""-0.820""",A,"=""29172.837""","=""39208.98""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""7/2""",,"=""c30""","=""L6096""",
"=""996.128""","=""0.003""","=""996.1256""","=""0.0020""","=""7*""","=""5.07e+05""","=""1.26e-03""","=""-2.121""",B+,"=""29172.837""","=""39208.98""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""5/2""",,"=""c30""","=""L6096""",
"=""""","=""""","=""996.1306""","=""0.0020""","=""""","=""7.08e+06""","=""2.64e-02""","=""-0.976""",B+,"=""29172.887""","=""39208.98""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.7f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""999.2856""","=""0.0020""","=""""","=""1.1e+05""","=""8.4e-04""","=""-2.78""",C,"=""30266.99""","=""40271.396""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.11s""","=""2S""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""999.8443""","=""0.0020""","=""""","=""2.22e+05""","=""8.32e-04""","=""-2.478""",C,"=""30272.58""","=""40271.396""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.11s""","=""2S""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""1017.707""","=""0.003""","=""""","=""1.08e+06""","=""8.39e-03""","=""-1.775""",C,"=""30266.99""","=""40090.31""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""1018.286""","=""0.003""","=""""","=""1.94e+06""","=""7.54e-03""","=""-1.521""",C,"=""30272.58""","=""40090.31""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""1018.286""","=""0.003""","=""""","=""2.2e+05""","=""8.4e-04""","=""-2.47""",C,"=""30272.58""","=""40090.31""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""1028.918""","=""0.003""","=""""","=""2.84e+05""","=""2.26e-03""","=""-2.345""",B,"=""30266.99""","=""39983.27""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1029.511""","=""0.003""","=""""","=""5.66e+05""","=""2.25e-03""","=""-2.046""",B,"=""30272.58""","=""39983.27""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""1056.600""","=""0.003""","=""1056.602""","=""0.003""","=""1""","=""1.98e+06""","=""1.66e-02""","=""-1.479""",B+,"=""30266.99""","=""39728.70""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""L6096""",
"=""1057.228""","=""0.003""","=""1057.227""","=""0.003""","=""3*""","=""3.55e+06""","=""1.49e-02""","=""-1.225""",B+,"=""30272.58""","=""39728.70""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""L6096""",
"=""1057.228""","=""0.003""","=""1057.227""","=""0.003""","=""3*""","=""3.95e+05""","=""1.66e-03""","=""-2.178""",B+,"=""30272.58""","=""39728.70""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""L6096""",
"=""""","=""""","=""1067.1607""","=""0.0023""","=""""","=""2.42e+03""","=""6.88e-06""","=""-4.384""",C,"=""29172.837""","=""38540.93""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1067.1664""","=""0.0023""","=""""","=""2.69e+02""","=""1.15e-06""","=""-5.337""",C,"=""29172.887""","=""38540.93""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1067.2519""","=""0.0023""","=""""","=""1.50e+03""","=""6.39e-06""","=""-4.592""",C,"=""29172.887""","=""38540.18""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1074.067""","=""0.003""","=""""","=""2.58e+05""","=""2.23e-03""","=""-2.351""",B,"=""30266.99""","=""39574.85""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""1074.644""","=""0.003""","=""1074.6449""","=""0.0023""","=""10""","=""2.93e+06""","=""2.54e-02""","=""-1.294""",A,"=""25739.999""","=""35042.85""","=""2p6.4s""","=""2S""","=""1/2""","=""2p6.5p""","=""2P*""","=""3/2""",,"=""c30""","=""L6096""",
"=""""","=""""","=""1074.712""","=""0.003""","=""""","=""5.14e+05""","=""2.22e-03""","=""-2.052""",B,"=""30272.58""","=""39574.85""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""1074.929""","=""0.003""","=""1074.9303""","=""0.0023""","=""9""","=""1.45e+06""","=""1.25e-02""","=""-1.602""",A,"=""25739.999""","=""35040.38""","=""2p6.4s""","=""2S""","=""1/2""","=""2p6.5p""","=""2P*""","=""1/2""",,"=""c30""","=""L6096""",
"=""1083.487""","=""0.003""","=""1083.4846""","=""0.0024""","=""8*""","=""1.78e+07""","=""5.24e-02""","=""-0.503""",A,"=""29172.837""","=""38399.79""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""7/2""",,"=""c30""","=""L6096""",
"=""1083.487""","=""0.003""","=""1083.4846""","=""0.0024""","=""8*""","=""8.94e+05""","=""2.62e-03""","=""-1.804""",A,"=""29172.837""","=""38399.79""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""5/2""",,"=""c30""","=""L6096""",
"=""""","=""""","=""1083.4905""","=""0.0024""","=""""","=""1.25e+07""","=""5.50e-02""","=""-0.658""",A,"=""29172.887""","=""38399.79""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.6f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""1119.019""","=""0.003""","=""1119.021""","=""0.004""","=""1""","=""2.52e+06""","=""2.36e-02""","=""-1.326""",B+,"=""30266.99""","=""39200.93""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""L6096""",
"=""1119.721""","=""0.003""","=""1119.721""","=""0.004""","=""2*""","=""4.51e+06""","=""2.12e-02""","=""-1.072""",B+,"=""30272.58""","=""39200.93""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""5/2""",,"=""c30""","=""L6096""",
"=""1119.721""","=""0.003""","=""1119.721""","=""0.004""","=""2*""","=""5.00e+05""","=""2.36e-03""","=""-2.025""",B+,"=""30272.58""","=""39200.93""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""L6096""",
"=""1138.145""","=""0.003""","=""1138.1441""","=""0.0004""","=""11""","=""1.76e+07""","=""1.71e-01""","=""-0.466""",A,"=""16956.17025""","=""25739.999""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.4s""","=""2S""","=""1/2""",,"=""c30""","=""L6096""",
"=""1140.378""","=""0.003""","=""1140.3766""","=""0.0004""","=""12""","=""3.52e+07""","=""1.71e-01""","=""-0.165""",A,"=""16973.36619""","=""25739.999""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.4s""","=""2S""","=""1/2""",,"=""c30""","=""L6096""",
"=""""","=""""","=""1148.910""","=""0.004""","=""""","=""3.52e+05""","=""3.48e-03""","=""-2.157""",B+,"=""30266.99""","=""38968.51""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.8s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1149.649""","=""0.004""","=""""","=""7.00e+05""","=""3.47e-03""","=""-1.858""",B+,"=""30272.58""","=""38968.51""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.8s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1230.467""","=""0.003""","=""""","=""6.36e+03""","=""2.41e-05""","=""-3.840""",B,"=""29172.837""","=""37297.61""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.6p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1230.475""","=""0.003""","=""""","=""7.08e+02""","=""4.01e-06""","=""-4.795""",C+,"=""29172.887""","=""37297.61""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.6p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1230.670""","=""0.003""","=""""","=""3.86e+03""","=""2.20e-05""","=""-4.056""",B,"=""29172.887""","=""37296.32""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.6p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1231.148""","=""0.003""","=""""","=""4.32e+06""","=""4.92e-02""","=""-1.007""",A,"=""30266.99""","=""38387.268""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.6d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1231.996""","=""0.003""","=""""","=""8.64e+05""","=""4.91e-03""","=""-1.707""",A,"=""30272.58""","=""38387.268""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1231.998""","=""0.003""","=""""","=""7.74e+06""","=""4.42e-02""","=""-0.753""",A,"=""30272.58""","=""38387.255""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""1267.917""","=""0.003""","=""1267.914""","=""0.003""","=""(10)*""","=""3.76e+07""","=""1.51e-01""","=""-0.043""",A,"=""29172.837""","=""37057.65""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""7/2""",,"=""c30""","=""L4740c73""",
"=""1267.917""","=""0.003""","=""1267.914""","=""0.003""","=""(10)*""","=""1.88e+06""","=""7.55e-03""","=""-1.344""",A,"=""29172.837""","=""37057.65""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""5/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""1267.922""","=""0.003""","=""""","=""2.63e+07""","=""1.59e-01""","=""-0.197""",A,"=""29172.887""","=""37057.65""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.5f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""1269.4185""","=""0.0005""","=""""","=""7.72e+03""","=""9.33e-05""","=""-3.729""",C',"=""33200.673""","=""[41076.141]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.18p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1269.4242""","=""0.0005""","=""""","=""3.86e+03""","=""4.67e-05""","=""-4.030""",C',"=""33200.673""","=""[41076.106]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.18p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1277.1506""","=""0.0005""","=""""","=""9.32e+03""","=""1.14e-04""","=""-3.642""",C',"=""33200.673""","=""[41028.462]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.17p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1277.1576""","=""0.0005""","=""""","=""4.66e+03""","=""5.70e-05""","=""-3.943""",C',"=""33200.673""","=""[41028.419]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.17p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1286.5906""","=""0.0005""","=""""","=""1.11e+04""","=""1.38e-04""","=""-3.559""",C',"=""33200.673""","=""[40971.028]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.16p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1286.5992""","=""0.0005""","=""""","=""5.56e+03""","=""6.90e-05""","=""-3.860""",C',"=""33200.673""","=""[40970.976]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.16p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1290.794""","=""0.003""","=""""","=""5.94e+05""","=""7.43e-03""","=""-1.828""",B+,"=""30266.99""","=""38012.042""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.7s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1291.726""","=""0.003""","=""""","=""1.18e+06""","=""7.41e-03""","=""-1.528""",B+,"=""30272.58""","=""38012.042""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.7s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1298.2936""","=""0.0005""","=""""","=""1.39e+04""","=""1.76e-04""","=""-3.454""",C',"=""33200.673""","=""[40900.985]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.15p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1298.3042""","=""0.0005""","=""""","=""6.96e+03""","=""8.80e-05""","=""-3.755""",C',"=""33200.673""","=""[40900.922]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.15p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1313.0664""","=""0.0005""","=""""","=""1.78e+04""","=""2.30e-04""","=""-3.337""",C',"=""33200.673""","=""[40814.352]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.14p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1313.0800""","=""0.0005""","=""""","=""8.90e+03""","=""1.15e-04""","=""-3.638""",C',"=""33200.673""","=""[40814.273]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.14p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1332.1214""","=""0.0005""","=""""","=""2.4e+04""","=""3.2e-04""","=""-3.19""",C',"=""33200.673""","=""[40705.444]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.13p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1332.1391""","=""0.0005""","=""""","=""1.2e+04""","=""1.6e-04""","=""-3.50""",C',"=""33200.673""","=""[40705.344]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.13p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1357.3578""","=""0.0005""","=""""","=""3.2e+04""","=""4.4e-04""","=""-3.06""",C',"=""33200.673""","=""[40565.913]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.12p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1357.3818""","=""0.0005""","=""""","=""1.6e+04""","=""2.2e-04""","=""-3.36""",C',"=""33200.673""","=""[40565.783]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.12p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1391.9071""","=""0.0005""","=""""","=""4.40e+04""","=""6.39e-04""","=""-2.893""",C',"=""33200.673""","=""40383.097""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.11p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1391.9404""","=""0.0005""","=""""","=""2.20e+04""","=""3.20e-04""","=""-3.194""",C',"=""33200.673""","=""40382.925""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.11p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1441.2823""","=""0.0006""","=""""","=""6.56e+04""","=""1.02e-03""","=""-2.690""",C',"=""33200.673""","=""40137.043""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1441.3307""","=""0.0006""","=""""","=""3.28e+04""","=""5.11e-04""","=""-2.991""",C',"=""33200.673""","=""40136.810""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""1476.754""","=""0.003""","=""1476.749""","=""0.004""","=""(10)""","=""8.72e+06""","=""1.43e-01""","=""-0.544""",A,"=""30266.99""","=""37036.772""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.5d""","=""2D""","=""3/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""1477.969""","=""0.004""","=""""","=""1.74e+06""","=""1.42e-02""","=""-1.246""",A,"=""30272.58""","=""37036.772""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""1477.975""","=""0.003""","=""1477.974""","=""0.004""","=""(10)""","=""1.57e+07""","=""1.28e-01""","=""-0.291""",A,"=""30272.58""","=""37036.752""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""5/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""1516.0844""","=""0.0007""","=""""","=""1.35e+05""","=""2.33e-03""","=""-2.332""",B,"=""33200.673""","=""[39794.810]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1516.1605""","=""0.0007""","=""""","=""6.64e+04""","=""1.14e-03""","=""-2.642""",B,"=""33200.673""","=""[39794.479]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""1637.387""","=""0.003""","=""1637.386""","=""0.005""","=""(1)""","=""1.17e+06""","=""2.35e-02""","=""-1.328""",A,"=""30266.99""","=""36372.618""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.6s""","=""2S""","=""1/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""1638.886""","=""0.005""","=""(1)bl""","=""2.34e+06""","=""2.35e-02""","=""-1.027""",A,"=""30272.58""","=""36372.618""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.6s""","=""2S""","=""1/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""1639.389""","=""0.005""","=""""","=""1.76e+05""","=""3.55e-03""","=""-2.149""",B+,"=""33200.673""","=""39298.84""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1639.521""","=""0.005""","=""""","=""8.66e+04""","=""1.75e-03""","=""-2.456""",B+,"=""33200.673""","=""39298.35""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1703.109""","=""0.006""","=""""","=""1.88e+04""","=""1.36e-04""","=""-3.088""",B+,"=""29172.837""","=""35042.85""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.5p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1703.123""","=""0.006""","=""""","=""2.09e+03""","=""2.27e-05""","=""-4.042""",B+,"=""29172.887""","=""35042.85""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.5p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1703.840""","=""0.006""","=""""","=""1.13e+04""","=""1.23e-04""","=""-3.308""",B+,"=""29172.887""","=""35040.38""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.5p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""1846.539""","=""0.003""","=""1846.531""","=""0.007""","=""(40)*""","=""1.12e+08""","=""9.57e-01""","=""0.759""",A,"=""29172.837""","=""34586.92""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4f""","=""2F*""","=""7/2""",,"=""c30""","=""L4740c73""",
"=""1846.539""","=""0.003""","=""1846.531""","=""0.007""","=""(40)*""","=""5.61e+06""","=""4.78e-02""","=""-0.542""",A,"=""29172.837""","=""34586.92""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4f""","=""2F*""","=""5/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""1846.548""","=""0.007""","=""""","=""7.86e+07""","=""1.00e+00""","=""0.602""",A,"=""29172.887""","=""34586.92""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""1859.6365""","=""0.0010""","=""""","=""1.45e+00""","=""1.25e-08""","=""-7.12""",A+,"=""29172.837""","=""34548.764""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4d""","=""2D""","=""3/2""",E2,"=""c27""","=""""",
"=""""","=""""","=""1859.6365""","=""0.0010""","=""""","=""1.30e-08""","=""1.12e-16""","=""-15.17""",E,"=""29172.837""","=""34548.764""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4d""","=""2D""","=""3/2""",M1,"=""c27""","=""""",
"=""""","=""""","=""1859.6486""","=""0.0010""","=""""","=""5.78e+00""","=""5.00e-08""","=""-6.52""",A+,"=""29172.837""","=""34548.729""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4d""","=""2D""","=""5/2""",E2,"=""c27""","=""""",
"=""""","=""""","=""1859.6486""","=""0.0010""","=""""","=""2.48e-07""","=""2.15e-15""","=""-13.89""",D,"=""29172.837""","=""34548.729""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4d""","=""2D""","=""5/2""",M1,"=""c27""","=""""",
"=""""","=""""","=""1859.6538""","=""0.0010""","=""""","=""3.38e+00""","=""4.38e-08""","=""-6.76""",A+,"=""29172.887""","=""34548.764""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4d""","=""2D""","=""3/2""",E2,"=""c27""","=""""",
"=""""","=""""","=""1859.6538""","=""0.0010""","=""""","=""4.20e-08""","=""5.45e-16""","=""-14.66""",D,"=""29172.887""","=""34548.764""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4d""","=""2D""","=""3/2""",M1,"=""c27""","=""""",
"=""""","=""""","=""1859.6659""","=""0.0010""","=""""","=""1.45e+00""","=""1.88e-08""","=""-7.12""",A+,"=""29172.887""","=""34548.729""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4d""","=""2D""","=""5/2""",E2,"=""c27""","=""""",
"=""""","=""""","=""1859.6659""","=""0.0010""","=""""","=""5.99e-09""","=""7.77e-17""","=""-15.51""",E,"=""29172.887""","=""34548.729""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4d""","=""2D""","=""5/2""",M1,"=""c27""","=""""",
"=""""","=""""","=""1872.058""","=""0.007""","=""""","=""3.46e+05""","=""9.09e-03""","=""-1.740""",B+,"=""33200.673""","=""38540.93""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1872.321""","=""0.007""","=""""","=""1.71e+05""","=""4.48e-03""","=""-2.048""",B+,"=""33200.673""","=""38540.18""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
